epoch,step,train/cardinality_error,train/cardinality_error_0,train/cardinality_error_1,train/cardinality_error_2,train/cardinality_error_enc,train/class_error,train/loss,train/loss_bbox,train/loss_bbox_0,train/loss_bbox_1,train/loss_bbox_2,train/loss_bbox_enc,train/loss_ce,train/loss_ce_0,train/loss_ce_1,train/loss_ce_2,train/loss_ce_enc,train/loss_giou,train/loss_giou_0,train/loss_giou_1,train/loss_giou_2,train/loss_giou_enc,train/lr,train/lr_max,train/lr_min,val/AP/B1,val/AP/B2,val/AP/B3,val/AP/B4,val/F1,val/cardinality_error,val/cardinality_error_0,val/cardinality_error_1,val/cardinality_error_2,val/cardinality_error_enc,val/class_error,val/ema_mAP_50,val/ema_mAP_50_95,val/ema_mAR,val/loss,val/loss_bbox,val/loss_bbox_0,val/loss_bbox_1,val/loss_bbox_2,val/loss_bbox_enc,val/loss_ce,val/loss_ce_0,val/loss_ce_1,val/loss_ce_2,val/loss_ce_enc,val/loss_giou,val/loss_giou_0,val/loss_giou_1,val/loss_giou_2,val/loss_giou_enc,val/mAP_50,val/mAP_50_95,val/mAP_75,val/mAR,val/precision,val/recall
13,1875,,,,,,,,,,,,,,,,,,,,,,,,,,0.2970987856388092,0.24537710845470428,0.23406729102134705,0.08067414909601212,0.5689350962638855,298.0897521972656,298.02777099609375,297.96795654296875,298.0769348144531,298.0897521972656,22.343177795410156,0.594482958316803,0.2217908799648285,0.48530125617980957,9.177481651306152,0.06844066083431244,0.07062970101833344,0.06975343823432922,0.06875105947256088,0.07110904902219772,0.8244909048080444,0.8325303196907043,0.822121798992157,0.8255529999732971,0.8352265954017639,0.32662051916122437,0.33006659150123596,0.32969725131988525,0.3276544511318207,0.3330318331718445,0.5706178545951843,0.21430432796478271,0.10526638478040695,0.488881379365921,0.5740584135055542,0.5646198391914368
13,1875,3898.12548828125,3896.69921875,3894.996826171875,3897.651123046875,3898.12548828125,12.959786415100098,8.404273986816406,0.06675981730222702,0.06763764470815659,0.06721895933151245,0.06694751232862473,0.07038560509681702,0.7489310503005981,0.7698128819465637,0.7531500458717346,0.7479534149169922,0.7715900540351868,0.2881469428539276,0.29037946462631226,0.28930649161338806,0.2889634072780609,0.3022482395172119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,1899,,,,,,,,,,,,,,,,,,,,,,,2.226104879810009e-05,2.226104879810009e-05,7.196026672318112e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,1949,,,,,,,,,,,,,,,,,,,,,,,1.980810338864103e-05,1.980810338864103e-05,6.403096790563723e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,1999,,,,,,,,,,,,,,,,,,,,,,,1.7471949831815436e-05,1.7471949831815436e-05,5.647920033879927e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,2009,,,,,,,,,,,,,,,,,,,,,,,,,,0.298673540353775,0.2554675340652466,0.22220416367053986,0.08470579981803894,0.5851494073867798,298.0897521972656,297.9786376953125,297.94873046875,298.0833435058594,298.0897521972656,20.51893424987793,0.5967490077018738,0.22278575599193573,0.4818051755428314,9.151968955993652,0.06833520531654358,0.06860821694135666,0.06808294355869293,0.06817330420017242,0.06938397139310837,0.8254988193511963,0.837395966053009,0.8275724053382874,0.8266419768333435,0.8365961909294128,0.32887426018714905,0.32780009508132935,0.32743552327156067,0.32754647731781006,0.33101674914360046,0.5742906928062439,0.2152627557516098,0.10254132747650146,0.48245134949684143,0.590478241443634,0.5814918279647827
14,2009,3898.119873046875,3896.263427734375,3895.22021484375,3897.70654296875,3898.119873046875,12.410911560058594,8.226536750793457,0.06400451064109802,0.0651746466755867,0.06457420438528061,0.06412777304649353,0.06783551722764969,0.7352699041366577,0.7533313632011414,0.73939448595047,0.7366986870765686,0.7567427754402161,0.2837505638599396,0.2871386408805847,0.28522539138793945,0.283952921628952,0.2981914281845093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,2049,,,,,,,,,,,,,,,,,,,,,,,1.526147752883844e-05,1.526147752883844e-05,4.933370973958517e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,2099,,,,,,,,,,,,,,,,,,,,,,,1.3185097486712039e-05,1.3185097486712039e-05,4.262167294655228e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,2143,,,,,,,,,,,,,,,,,,,,,,,,,,0.298818439245224,0.2599833607673645,0.23363828659057617,0.08473970741033554,0.5938337445259094,298.0897521972656,297.9700927734375,298.0299072265625,298.0854797363281,298.0897521972656,20.643238067626953,0.5899375677108765,0.22080864012241364,0.47487980127334595,9.13003921508789,0.06800130009651184,0.06947362422943115,0.06819730997085571,0.06824002414941788,0.07042582333087921,0.8232603669166565,0.8328740000724792,0.8220653533935547,0.822599470615387,0.8264812231063843,0.3264630436897278,0.3283623456954956,0.32711470127105713,0.326284259557724,0.3323100805282593,0.5906472206115723,0.2192949503660202,0.10194773226976395,0.4752640426158905,0.5993643403053284,0.5941495895385742
15,2143,3898.126953125,3896.10595703125,3895.77978515625,3897.856689453125,3898.12744140625,10.980598449707031,8.1720609664917,0.06353241950273514,0.0647328794002533,0.06406442075967789,0.0636000856757164,0.06764136254787445,0.7261894941329956,0.7452995181083679,0.7311525344848633,0.72679203748703,0.7526587843894958,0.28350624442100525,0.2865055203437805,0.28457167744636536,0.2839237153530121,0.29754987359046936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,2149,,,,,,,,,,,,,,,,,,,,,,,1.125070957641583e-05,1.125070957641583e-05,3.6368641076478525e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,2199,,,,,,,,,,,,,,,,,,,,,,,9.465676157560665e-06,9.465676157560665e-06,3.05984059423281e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,2249,,,,,,,,,,,,,,,,,,,,,,,7.836789336579386e-06,7.836789336579386e-06,2.5332926156806934e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,2277,,,,,,,,,,,,,,,,,,,,,,,,,,0.3021528124809265,0.25909313559532166,0.2287854552268982,0.08225449919700623,0.5881026387214661,298.0897521972656,297.94659423828125,298.0128173828125,298.0833435058594,298.0897521972656,19.423330307006836,0.5878324508666992,0.21963517367839813,0.4772629737854004,9.156174659729004,0.06841173768043518,0.06865223497152328,0.06831664592027664,0.06848004460334778,0.07003621757030487,0.8239420652389526,0.8425946235656738,0.8270462155342102,0.8250826597213745,0.8335067629814148,0.3290855884552002,0.32662490010261536,0.3272897005081177,0.32873237133026123,0.33052605390548706,0.5825265645980835,0.21807147562503815,0.1076078712940216,0.47186121344566345,0.619816780090332,0.5672006607055664
16,2277,3898.1240234375,3896.27880859375,3895.930419921875,3897.86279296875,3898.125,10.642647743225098,8.04906940460205,0.06163749471306801,0.06260725855827332,0.062209948897361755,0.061797648668289185,0.06549866497516632,0.7215263843536377,0.7427442669868469,0.7254567742347717,0.7221355438232422,0.7485699653625488,0.2784760594367981,0.2805364727973938,0.2796872556209564,0.27888840436935425,0.29235172271728516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
