epoch,step,train/cardinality_error,train/cardinality_error_0,train/cardinality_error_1,train/cardinality_error_2,train/cardinality_error_enc,train/class_error,train/loss,train/loss_bbox,train/loss_bbox_0,train/loss_bbox_1,train/loss_bbox_2,train/loss_bbox_enc,train/loss_ce,train/loss_ce_0,train/loss_ce_1,train/loss_ce_2,train/loss_ce_enc,train/loss_giou,train/loss_giou_0,train/loss_giou_1,train/loss_giou_2,train/loss_giou_enc,train/lr,train/lr_max,train/lr_min,val/AP/B1,val/AP/B2,val/AP/B3,val/AP/B4,val/F1,val/cardinality_error,val/cardinality_error_0,val/cardinality_error_1,val/cardinality_error_2,val/cardinality_error_enc,val/class_error,val/ema_mAP_50,val/ema_mAP_50_95,val/ema_mAR,val/loss,val/loss_bbox,val/loss_bbox_0,val/loss_bbox_1,val/loss_bbox_2,val/loss_bbox_enc,val/loss_ce,val/loss_ce_0,val/loss_ce_1,val/loss_ce_2,val/loss_ce_enc,val/loss_giou,val/loss_giou_0,val/loss_giou_1,val/loss_giou_2,val/loss_giou_enc,val/mAP_50,val/mAP_50_95,val/mAP_75,val/mAR,val/precision,val/recall
8,2915,,,,,,,,,,,,,,,,,,,,,,,,,,0.33766722679138184,0.20754092931747437,0.2438756376504898,0.13636307418346405,0.5670253038406372,296.0210266113281,296.5260009765625,294.08416748046875,295.5829162597656,296.695556640625,27.65862464904785,0.5918477177619934,0.25003787875175476,0.5120003819465637,8.995234489440918,0.056263480335474014,0.057307999581098557,0.056588757783174515,0.056343693286180496,0.059252433478832245,0.8546290397644043,0.8579118847846985,0.8559278845787048,0.8543932437896729,0.8600004315376282,0.32529178261756897,0.32842394709587097,0.32543709874153137,0.3260349631309509,0.3366066813468933,0.5674554109573364,0.23136171698570251,0.13994552195072174,0.4937818646430969,0.5551163554191589,0.5881903767585754
8,2915,3892.443603515625,3892.458251953125,3875.33056640625,3882.03076171875,3896.52783203125,24.77586555480957,8.413651466369629,0.049609195441007614,0.050507593899965286,0.05016132816672325,0.049815673381090164,0.05309959128499031,0.8351049423217773,0.8467639684677124,0.8351924419403076,0.8347117900848389,0.8449409604072571,0.29149284958839417,0.29349520802497864,0.2930666208267212,0.2920754849910736,0.3053569495677948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,2949,,,,,,,,,,,,,,,,,,,,,,,9.546482760924846e-05,9.546482760924846e-05,3.085961907345336e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,2999,,,,,,,,,,,,,,,,,,,,,,,9.529323142487556e-05,9.529323142487556e-05,3.080414899159223e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,3049,,,,,,,,,,,,,,,,,,,,,,,9.511860844213516e-05,9.511860844213516e-05,3.074770120292669e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,3099,,,,,,,,,,,,,,,,,,,,,,,9.49409804889001e-05,9.49409804889001e-05,3.0690280254930258e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,3149,,,,,,,,,,,,,,,,,,,,,,,9.476034028921276e-05,9.476034028921276e-05,3.063188842133968e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,3199,,,,,,,,,,,,,,,,,,,,,,,9.457671694690362e-05,9.457671694690362e-05,3.0572532523365226e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,3239,,,,,,,,,,,,,,,,,,,,,,,,,,0.34796780347824097,0.21688279509544373,0.242669939994812,0.13791576027870178,0.5791427493095398,295.52227783203125,296.2698059082031,294.0445556640625,294.3279724121094,296.695556640625,27.094886779785156,0.5948434472084045,0.2524227201938629,0.5152735710144043,8.873722076416016,0.054203975945711136,0.056418150663375854,0.05544855445623398,0.055023010820150375,0.05805846303701401,0.854848325252533,0.8575639724731445,0.8486347794532776,0.8513196706771851,0.8526291251182556,0.3156239986419678,0.3232385218143463,0.3203766942024231,0.31883010268211365,0.328415185213089,0.5664103031158447,0.23635907471179962,0.15213219821453094,0.49962225556373596,0.5453662872314453,0.6192120909690857
9,3239,3881.82958984375,3891.13818359375,3856.430908203125,3873.065673828125,3896.52978515625,24.113548278808594,8.40215015411377,0.04960774630308151,0.05076833441853523,0.05046152323484421,0.049836765974760056,0.05360964313149452,0.8365585207939148,0.845367968082428,0.8334308862686157,0.8356595635414124,0.8457539081573486,0.2884383499622345,0.29211750626564026,0.2918662428855896,0.28935176134109497,0.3052035868167877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,3249,,,,,,,,,,,,,,,,,,,,,,,9.439011773793027e-05,9.439011773793027e-05,3.051221256100689e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,3299,,,,,,,,,,,,,,,,,,,,,,,9.420055721420795e-05,9.420055721420795e-05,3.045093535547494e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,3349,,,,,,,,,,,,,,,,,,,,,,,9.400804265169427e-05,9.400804265169427e-05,3.0388703180506127e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,3399,,,,,,,,,,,,,,,,,,,,,,,9.381259587826207e-05,9.381259587826207e-05,3.0325522857310716e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,3449,,,,,,,,,,,,,,,,,,,,,,,9.361421689391136e-05,9.361421689391136e-05,3.026139665962546e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,3499,,,,,,,,,,,,,,,,,,,,,,,9.341292752651498e-05,9.341292752651498e-05,3.019632913492387e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,3549,,,,,,,,,,,,,,,,,,,,,,,9.320874232798815e-05,9.320874232798815e-05,3.0130324830679456e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,3563,,,,,,,,,,,,,,,,,,,,,,,,,,0.3486593961715698,0.2210206240415573,0.2404036670923233,0.14567537605762482,0.590229332447052,293.06805419921875,296.4752502441406,288.1695556640625,289.8651123046875,296.695556640625,27.03451156616211,0.592816174030304,0.24981316924095154,0.5099916458129883,8.8834867477417,0.05506579205393791,0.05649547651410103,0.056609805673360825,0.05528295040130615,0.05934892222285271,0.8497309684753418,0.856885552406311,0.8461642861366272,0.8485262989997864,0.8472276926040649,0.31807824969291687,0.32090896368026733,0.3220498859882355,0.31946462392807007,0.3299660384654999,0.5778301954269409,0.23893976211547852,0.14857451617717743,0.49650660157203674,0.568292498588562,0.6160513162612915
10,3563,3884.32177734375,3892.662841796875,3851.287109375,3863.739990234375,3896.552734375,24.050207138061523,8.333149909973145,0.048410702496767044,0.049972593784332275,0.04920852556824684,0.04877898097038269,0.05279757082462311,0.8350005745887756,0.842599630355835,0.8338484764099121,0.8336493372917175,0.8428404927253723,0.284659206867218,0.28931328654289246,0.2871594727039337,0.2857746183872223,0.3027823269367218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,3599,,,,,,,,,,,,,,,,,,,,,,,9.30016758502461e-05,9.30016758502461e-05,3.0063388294365723e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,3649,,,,,,,,,,,,,,,,,,,,,,,9.279173536924645e-05,9.279173536924645e-05,2.999552407345618e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,3699,,,,,,,,,,,,,,,,,,,,,,,9.257894271286204e-05,9.257894271286204e-05,2.9926738989161095e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,3749,,,,,,,,,,,,,,,,,,,,,,,9.23633124330081e-05,9.23633124330081e-05,2.9857033041480463e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,3799,,,,,,,,,,,,,,,,,,,,,,,9.214485180564225e-05,9.214485180564225e-05,2.978641305162455e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,3849,,,,,,,,,,,,,,,,,,,,,,,9.19235753826797e-05,9.19235753826797e-05,2.9714885840803618e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,3887,,,,,,,,,,,,,,,,,,,,,,,,,,0.325769305229187,0.2217971533536911,0.24434886872768402,0.14171889424324036,0.5753465890884399,293.69183349609375,296.6398620605469,285.66461181640625,289.4541931152344,296.695556640625,28.645004272460938,0.594946026802063,0.25005853176116943,0.5073164105415344,8.992227554321289,0.05592413991689682,0.057976655662059784,0.0567113421857357,0.05661100149154663,0.06169162318110466,0.8623351454734802,0.8689035773277283,0.8586117625236511,0.8620520234107971,0.8561662435531616,0.31918400526046753,0.32294073700904846,0.32081449031829834,0.3205636739730835,0.3362898528575897,0.5654021501541138,0.23340855538845062,0.13860468566417694,0.5023221969604492,0.5475407838821411,0.6216890811920166
11,3887,3863.8017578125,3894.501953125,3854.426025390625,3841.385009765625,3896.530517578125,22.90056037902832,8.255461692810059,0.04820946976542473,0.04916801303625107,0.048758432269096375,0.04840288683772087,0.052178263664245605,0.8258060216903687,0.8356763124465942,0.8255149722099304,0.8252553343772888,0.8348116278648376,0.28281262516975403,0.2864592969417572,0.2849632203578949,0.283425509929657,0.29974618554115295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,3899,,,,,,,,,,,,,,,,,,,,,,,9.169950499199331e-05,9.169950499199331e-05,2.964245368275442e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,3949,,,,,,,,,,,,,,,,,,,,,,,9.14726551854983e-05,9.14726551854983e-05,2.956912112495047e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,3999,,,,,,,,,,,,,,,,,,,,,,,9.124303323915228e-05,9.124303323915228e-05,2.9494894988602027e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,4049,,,,,,,,,,,,,,,,,,,,,,,9.10106609808281e-05,9.10106609808281e-05,2.94197798211826e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,4099,,,,,,,,,,,,,,,,,,,,,,,9.077556023839861e-05,9.077556023839861e-05,2.9343782443902455e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,4149,,,,,,,,,,,,,,,,,,,,,,,9.05377310118638e-05,9.05377310118638e-05,2.926690285676159e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,4199,,,,,,,,,,,,,,,,,,,,,,,9.029720240505412e-05,9.029720240505412e-05,2.918915015470702e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,4211,,,,,,,,,,,,,,,,,,,,,,,,,,0.3288678526878357,0.22896185517311096,0.23978009819984436,0.14204072952270508,0.5739574432373047,282.1051940917969,296.482666015625,285.1683044433594,284.18194580078125,296.695556640625,26.230342864990234,0.596747100353241,0.2525649070739746,0.505790650844574,8.881979942321777,0.05524219200015068,0.05656083673238754,0.05597502738237381,0.05557452514767647,0.058811888098716736,0.8584219217300415,0.858332097530365,0.8540900945663452,0.8575071096420288,0.8576726913452148,0.3144170939922333,0.31969496607780457,0.3158620595932007,0.31580379605293274,0.3267897069454193,0.5686374306678772,0.23491263389587402,0.14071670174598694,0.5028242468833923,0.5604533553123474,0.5901413559913635
12,4211,3836.71923828125,3893.71826171875,3810.559326171875,3828.918701171875,3896.5400390625,22.370243072509766,8.224906921386719,0.04773956909775734,0.049069423228502274,0.048380762338638306,0.04799540713429451,0.05195433273911476,0.8237501382827759,0.8312035799026489,0.8238728642463684,0.823528528213501,0.8317517042160034,0.28181856870651245,0.2859625816345215,0.2838086783885956,0.2823866307735443,0.29857659339904785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,4249,,,,,,,,,,,,,,,,,,,,,,,9.005398896988481e-05,9.005398896988481e-05,2.911052888521226e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,4299,,,,,,,,,,,,,,,,,,,,,,,8.98081052582711e-05,8.98081052582711e-05,2.903104586948757e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,4349,,,,,,,,,,,,,,,,,,,,,,,8.95595658221282e-05,8.95595658221282e-05,2.8950703381269705e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,4399,,,,,,,,,,,,,,,,,,,,,,,8.930838521337137e-05,8.930838521337137e-05,2.8869508241768926e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,4449,,,,,,,,,,,,,,,,,,,,,,,8.905458525987342e-05,8.905458525987342e-05,2.87874672721955e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,4499,,,,,,,,,,,,,,,,,,,,,,,8.879818778950721e-05,8.879818778950721e-05,2.870458274628618e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,4535,,,,,,,,,,,,,,,,,,,,,,,,,,0.35701557993888855,0.2180289924144745,0.24702677130699158,0.13651058077812195,0.5777879357337952,290.37005615234375,296.33416748046875,283.4393615722656,283.8551940917969,296.695556640625,27.759262084960938,0.5959859490394592,0.25099655985832214,0.5047770142555237,8.886833190917969,0.05538078397512436,0.056204307824373245,0.055808261036872864,0.055761996656656265,0.05867472663521767,0.8501369953155518,0.860015869140625,0.849875271320343,0.8493338227272034,0.855747401714325,0.31861612200737,0.3199710249900818,0.31944540143013,0.3197774291038513,0.3284769654273987,0.5742768049240112,0.23964548110961914,0.147385373711586,0.4951056241989136,0.523341715335846,0.6466575860977173
13,4535,3802.807861328125,3891.908935546875,3810.226806640625,3807.649658203125,3896.53466796875,21.588102340698242,8.105064392089844,0.04702959582209587,0.04807279258966446,0.04771849885582924,0.04717336595058441,0.05070674046874046,0.8122239112854004,0.8205157518386841,0.8107039928436279,0.8122683167457581,0.8200795650482178,0.27776801586151123,0.28177276253700256,0.28068307042121887,0.2785402834415436,0.2941189408302307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,4549,,,,,,,,,,,,,,,,,,,,,,,8.853920007823035e-05,8.853920007823035e-05,2.862086375898798e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,4599,,,,,,,,,,,,,,,,,,,,,,,8.827764395391569e-05,8.827764395391569e-05,2.8536314857774414e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,4649,,,,,,,,,,,,,,,,,,,,,,,8.801353396847844e-05,8.801353396847844e-05,2.845094059011899e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,4699,,,,,,,,,,,,,,,,,,,,,,,8.774689922574908e-05,8.774689922574908e-05,2.836474777723197e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,4749,,,,,,,,,,,,,,,,,,,,,,,8.747773972572759e-05,8.747773972572759e-05,2.827774096658686e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,4799,,,,,,,,,,,,,,,,,,,,,,,8.720609184820205e-05,8.720609184820205e-05,2.8189929253130686e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,4849,,,,,,,,,,,,,,,,,,,,,,,8.693196286913007e-05,8.693196286913007e-05,2.8101314910600195e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,4859,,,,,,,,,,,,,,,,,,,,,,,,,,0.34528979659080505,0.2247093766927719,0.24266566336154938,0.14629122614860535,0.5832825303077698,287.3514709472656,296.62005615234375,291.39727783203125,286.570556640625,296.695556640625,27.484312057495117,0.5907459259033203,0.2501751780509949,0.508449137210846,8.91584300994873,0.05760916694998741,0.057248082011938095,0.057321544736623764,0.05737174674868584,0.05944216623902321,0.8426399827003479,0.8542157411575317,0.8432483673095703,0.8400944471359253,0.8500266671180725,0.3225541412830353,0.32120588421821594,0.3221144378185272,0.3225959539413452,0.3318554759025574,0.5791290402412415,0.23973901569843292,0.143528014421463,0.5002063512802124,0.5782505869865417,0.5920994877815247
14,4859,3811.535400390625,3892.135009765625,3841.745849609375,3791.567138671875,3896.551025390625,21.073564529418945,8.111980438232422,0.04771468788385391,0.04888859763741493,0.04846746101975441,0.048030342906713486,0.0517357774078846,0.8072521090507507,0.8161252737045288,0.8050105571746826,0.8066000938415527,0.8167434334754944,0.27838218212127686,0.28285592794418335,0.28145480155944824,0.27950751781463623,0.29582521319389343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,4899,,,,,,,,,,,,,,,,,,,,,,,8.665536734042689e-05,8.665536734042689e-05,2.8011904760205653e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,4949,,,,,,,,,,,,,,,,,,,,,,,8.637634164188057e-05,8.637634164188057e-05,2.7921705623157322e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,4999,,,,,,,,,,,,,,,,,,,,,,,8.609488577349111e-05,8.609488577349111e-05,2.7830724320665468e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,5049,,,,,,,,,,,,,,,,,,,,,,,8.581102883908898e-05,8.581102883908898e-05,2.7738965400203597e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,5099,,,,,,,,,,,,,,,,,,,,,,,8.552478539058939e-05,8.552478539058939e-05,2.7646435682981974e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,5149,,,,,,,,,,,,,,,,,,,,,,,8.52361845318228e-05,8.52361845318228e-05,2.755314199021086e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,5183,,,,,,,,,,,,,,,,,,,,,,,,,,0.34937313199043274,0.2083349972963333,0.24089474976062775,0.1397678554058075,0.584254264831543,284.1633605957031,296.6534729003906,290.9208068847656,274.320556640625,296.695556640625,27.723024368286133,0.5865150094032288,0.2477014809846878,0.5076109766960144,8.992502212524414,0.05657263472676277,0.05704677850008011,0.056964121758937836,0.05688128620386124,0.05905880779027939,0.8588296175003052,0.8637856841087341,0.8587790727615356,0.8615186810493469,0.86418217420578,0.3248414397239685,0.32305601239204407,0.32383275032043457,0.32314398884773254,0.3315209150314331,0.5701665282249451,0.23459269106388092,0.1383490115404129,0.49769535660743713,0.5611521005630493,0.6143630146980286
15,5183,3839.4521484375,3895.1171875,3871.111083984375,3827.66357421875,3896.53466796875,20.505813598632812,8.022077560424805,0.046813998371362686,0.0478312186896801,0.047282252460718155,0.04686597362160683,0.05053230747580528,0.8002221584320068,0.810812771320343,0.80171799659729,0.801218569278717,0.8121092319488525,0.27563369274139404,0.2791517376899719,0.27750974893569946,0.2758669853210449,0.2915189862251282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,5199,,,,,,,,,,,,,,,,,,,,,,,8.494522626278922e-05,8.494522626278922e-05,2.7459091143100522e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,5249,,,,,,,,,,,,,,,,,,,,,,,8.465195423923433e-05,8.465195423923433e-05,2.7364287689124467e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,5299,,,,,,,,,,,,,,,,,,,,,,,8.435636846115813e-05,8.435636846115813e-05,2.7268738449492957e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,5349,,,,,,,,,,,,,,,,,,,,,,,8.405849803239107e-05,8.405849803239107e-05,2.7172450245416258e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,5399,,,,,,,,,,,,,,,,,,,,,,,8.3758364780806e-05,8.3758364780806e-05,2.707542989810463e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,5449,,,,,,,,,,,,,,,,,,,,,,,8.345598325831816e-05,8.345598325831816e-05,2.6977681955031585e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,5499,,,,,,,,,,,,,,,,,,,,,,,8.315137529280037e-05,8.315137529280037e-05,2.687921551114414e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,5507,,,,,,,,,,,,,,,,,,,,,,,,,,0.3563874363899231,0.21449245512485504,0.24230819940567017,0.13839472830295563,0.5801283121109009,276.4727783203125,296.59405517578125,280.57672119140625,263.38861083984375,296.695556640625,27.68893051147461,0.5794364809989929,0.24358056485652924,0.5016923546791077,8.890609741210938,0.055706776678562164,0.056714676320552826,0.05619864538311958,0.0555996336042881,0.0585053414106369,0.8508269190788269,0.8575366735458374,0.8503628969192505,0.8507812023162842,0.8517972230911255,0.3190552294254303,0.32105448842048645,0.3196462392807007,0.31832730770111084,0.3297575116157532,0.5648321509361267,0.23789569735527039,0.15170055627822876,0.5013666152954102,0.556406557559967,0.6091820001602173
16,5507,3804.280029296875,3895.0,3862.100341796875,3746.96484375,3896.546630859375,19.548215866088867,7.9117431640625,0.04618890956044197,0.04705724120140076,0.04672178626060486,0.04637223109602928,0.04990590736269951,0.7872530221939087,0.7989242076873779,0.7887926697731018,0.7874698042869568,0.7993985414505005,0.2724575102329254,0.2757243514060974,0.27438056468963623,0.27313122153282166,0.2886413037776947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,5549,,,,,,,,,,,,,,,,,,,,,,,8.284456271212548e-05,8.284456271212548e-05,2.6780037387652555e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,5599,,,,,,,,,,,,,,,,,,,,,,,8.253557462012395e-05,8.253557462012395e-05,2.6680152132030344e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,5649,,,,,,,,,,,,,,,,,,,,,,,8.222441101679578e-05,8.222441101679578e-05,2.657956883922452e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,5699,,,,,,,,,,,,,,,,,,,,,,,8.191111555788666e-05,8.191111555788666e-05,2.6478292056708597e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,5749,,,,,,,,,,,,,,,,,,,,,,,8.15956955193542e-05,8.15956955193542e-05,2.637633087942959e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,5799,,,,,,,,,,,,,,,,,,,,,,,8.127817272907123e-05,8.127817272907123e-05,2.6273689854861004e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,5831,,,,,,,,,,,,,,,,,,,,,,,,,,0.3450934886932373,0.21377670764923096,0.2400519996881485,0.13058115541934967,0.5774096846580505,271.7747497558594,295.20050048828125,281.56683349609375,259.4208068847656,296.695556640625,27.542551040649414,0.5744397640228271,0.2412491738796234,0.50115966796875,8.984362602233887,0.05709138885140419,0.058109454810619354,0.05772584676742554,0.05739448219537735,0.05929315835237503,0.8510097861289978,0.8559661507606506,0.8536171317100525,0.8532437086105347,0.8534435033798218,0.32376089692115784,0.3266069293022156,0.3264662027359009,0.32487788796424866,0.33279332518577576,0.5611007213592529,0.232375830411911,0.13667024672031403,0.4957800507545471,0.5458000302314758,0.6151190996170044
17,5831,3745.918701171875,3893.74853515625,3832.408935546875,3689.2431640625,3896.553955078125,18.713512420654297,7.890384674072266,0.04619646072387695,0.04746437817811966,0.046693164855241776,0.04634789377450943,0.05061490461230278,0.7839887142181396,0.7931892275810242,0.786011278629303,0.7846851348876953,0.7949080467224121,0.2708234488964081,0.27595528960227966,0.27262961864471436,0.2712729871273041,0.28982746601104736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,5849,,,,,,,,,,,,,,,,,,,,,,,8.095857629086822e-05,8.095857629086822e-05,2.6170378077949863e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,5899,,,,,,,,,,,,,,,,,,,,,,,8.06369207566604e-05,8.06369207566604e-05,2.6066400096169673e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,5949,,,,,,,,,,,,,,,,,,,,,,,8.031322795432061e-05,8.031322795432061e-05,2.5961767278204206e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,5999,,,,,,,,,,,,,,,,,,,,,,,7.99875269876793e-05,7.99875269876793e-05,2.5856479624053463e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,6049,,,,,,,,,,,,,,,,,,,,,,,7.965983240865171e-05,7.965983240865171e-05,2.575055077613797e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,6099,,,,,,,,,,,,,,,,,,,,,,,7.933016604511067e-05,7.933016604511067e-05,2.5643985281931236e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,6149,,,,,,,,,,,,,,,,,,,,,,,7.899855700088665e-05,7.899855700088665e-05,2.5536789962643525e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,6155,,,,,,,,,,,,,,,,,,,,,,,,,,0.3474915325641632,0.22581472992897034,0.23618777096271515,0.12736140191555023,0.583090603351593,250.9604034423828,257.8651123046875,267.1274719238281,254.1460418701172,296.695556640625,27.949581146240234,0.5748335719108582,0.24089524149894714,0.49602383375167847,8.925890922546387,0.05664099007844925,0.05659543350338936,0.05651189014315605,0.05674213916063309,0.05771266669034958,0.84956955909729,0.8623397946357727,0.8545066118240356,0.849600076675415,0.8489404916763306,0.3220634162425995,0.32278892397880554,0.32203438878059387,0.3232923746109009,0.32978153228759766,0.5558700561523438,0.23421385884284973,0.15017738938331604,0.4837146997451782,0.5620153546333313,0.6065437197685242
18,6155,3707.53173828125,3875.120849609375,3821.21484375,3697.24267578125,3896.5400390625,17.849178314208984,7.809594631195068,0.045543838292360306,0.04672751575708389,0.046091657131910324,0.045714836567640305,0.049602095037698746,0.7767932415008545,0.7874652743339539,0.7768357396125793,0.7763978838920593,0.7877798676490784,0.2684791386127472,0.2731362283229828,0.2709749937057495,0.2692962884902954,0.2860734462738037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,6199,,,,,,,,,,,,,,,,,,,,,,,7.866501982789487e-05,7.866501982789487e-05,2.5428973913221853e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,6249,,,,,,,,,,,,,,,,,,,,,,,7.832958362996578e-05,7.832958362996578e-05,2.532054168113973e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,6299,,,,,,,,,,,,,,,,,,,,,,,7.799227023497224e-05,7.799227023497224e-05,2.5211502361344174e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,6349,,,,,,,,,,,,,,,,,,,,,,,7.765310147078708e-05,7.765310147078708e-05,2.5101862775045447e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,6399,,,,,,,,,,,,,,,,,,,,,,,7.731209188932553e-05,7.731209188932553e-05,2.4991629743453814e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,6449,,,,,,,,,,,,,,,,,,,,,,,7.696927787037566e-05,7.696927787037566e-05,2.4880814635253046e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
