epoch,step,train/cardinality_error,train/cardinality_error_0,train/cardinality_error_1,train/cardinality_error_2,train/cardinality_error_enc,train/class_error,train/loss,train/loss_bbox,train/loss_bbox_0,train/loss_bbox_1,train/loss_bbox_2,train/loss_bbox_enc,train/loss_ce,train/loss_ce_0,train/loss_ce_1,train/loss_ce_2,train/loss_ce_enc,train/loss_giou,train/loss_giou_0,train/loss_giou_1,train/loss_giou_2,train/loss_giou_enc,train/lr,train/lr_max,train/lr_min,val/AP/B1,val/AP/B2,val/AP/B3,val/AP/B4,val/F1,val/cardinality_error,val/cardinality_error_0,val/cardinality_error_1,val/cardinality_error_2,val/cardinality_error_enc,val/class_error,val/ema_mAP_50,val/ema_mAP_50_95,val/ema_mAR,val/loss,val/loss_bbox,val/loss_bbox_0,val/loss_bbox_1,val/loss_bbox_2,val/loss_bbox_enc,val/loss_ce,val/loss_ce_0,val/loss_ce_1,val/loss_ce_2,val/loss_ce_enc,val/loss_giou,val/loss_giou_0,val/loss_giou_1,val/loss_giou_2,val/loss_giou_enc,val/mAP_50,val/mAP_50_95,val/mAP_75,val/mAR,val/precision,val/recall
0,49,,,,,,,,,,,,,,,,,,,,,,,2.8994083550060168e-05,2.8994083550060168e-05,9.372523095407814e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,99,,,,,,,,,,,,,,,,,,,,,,,5.8579880715114996e-05,5.8579880715114996e-05,1.893632315841387e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,149,,,,,,,,,,,,,,,,,,,,,,,8.816568151814863e-05,8.816568151814863e-05,2.850012151611736e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,168,,,,,,,,,,,,,,,,,,,,,,,,,,0.1755659431219101,0.1445481777191162,0.21380694210529327,0.11855088174343109,0.43299299478530884,295.1730651855469,295.1730651855469,295.1730651855469,295.1648254394531,295.1730651855469,37.59598159790039,0.37570720911026,0.15921081602573395,0.5471504330635071,8.811935424804688,0.04127467796206474,0.04156327620148659,0.04111473634839058,0.041085559874773026,0.04418310150504112,0.926301121711731,0.9610008597373962,0.9499903917312622,0.9371232390403748,0.9478306770324707,0.30325305461883545,0.3019113540649414,0.3008599877357483,0.3011530041694641,0.3146142363548279,0.3802259564399719,0.16311798989772797,0.11154579371213913,0.5486990213394165,0.3586817681789398,0.587037205696106
0,168,3886.1337890625,3890.167236328125,3871.959716796875,3884.92041015625,3892.709228515625,52.30058288574219,10.38939094543457,0.0674666091799736,0.07188577204942703,0.0702391117811203,0.0674908459186554,0.07436758279800415,0.9423137307167053,0.9482192397117615,0.9372625350952148,0.9437317252159119,0.9392805099487305,0.38458311557769775,0.3946058750152588,0.39298710227012634,0.3859667479991913,0.40252113342285156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,199,,,,,,,,,,,,,,,,,,,,,,,9.99977855826728e-05,9.99977855826728e-05,3.2324926451110514e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,249,,,,,,,,,,,,,,,,,,,,,,,9.998427412938327e-05,9.998427412938327e-05,3.232055860280525e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,299,,,,,,,,,,,,,,,,,,,,,,,9.995848085964099e-05,9.995848085964099e-05,3.2312220810126746e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,337,,,,,,,,,,,,,,,,,,,,,,,,,,0.36574336886405945,0.190824955701828,0.24769803881645203,0.15300802886486053,0.5409312844276428,295.1730651855469,295.1730651855469,295.1703186035156,295.1593322753906,295.1730651855469,31.39352035522461,0.5468114614486694,0.2517978250980377,0.5493649244308472,8.560028076171875,0.041844990104436874,0.042499035596847534,0.04201088473200798,0.04186585173010826,0.044910818338394165,0.8844729661941528,0.8906636238098145,0.8791455030441284,0.8840544819831848,0.8874503374099731,0.3057844638824463,0.30413228273391724,0.30426934361457825,0.3045233190059662,0.31558236479759216,0.5280278325080872,0.2393185943365097,0.17695999145507812,0.537064254283905,0.47330549359321594,0.641309380531311
1,337,3895.142822265625,3894.9775390625,3895.00146484375,3894.995849609375,3895.01416015625,33.199554443359375,8.655548095703125,0.044368598610162735,0.04502173885703087,0.044834405183792114,0.04458559304475784,0.04770710691809654,0.8887968063354492,0.9221460223197937,0.8947654366493225,0.8896144032478333,0.9147295355796814,0.2977904975414276,0.2984667122364044,0.29928478598594666,0.29847094416618347,0.3124428391456604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,349,,,,,,,,,,,,,,,,,,,,,,,9.992041304940358e-05,9.992041304940358e-05,3.229991534681176e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,399,,,,,,,,,,,,,,,,,,,,,,,9.987008525058627e-05,9.987008525058627e-05,3.2283646760333795e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,449,,,,,,,,,,,,,,,,,,,,,,,9.980749746318907e-05,9.980749746318907e-05,3.2263415050692856e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,499,,,,,,,,,,,,,,,,,,,,,,,9.973267879104242e-05,9.973267879104242e-05,3.223922931283596e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,506,,,,,,,,,,,,,,,,,,,,,,,,,,0.39206358790397644,0.20928122103214264,0.2649134695529938,0.15758977830410004,0.5687023997306824,295.1730651855469,295.1675720214844,295.1565856933594,295.1620788574219,295.1730651855469,29.94607162475586,0.5649476051330566,0.26170048117637634,0.5568522214889526,8.494678497314453,0.04177837446331978,0.04259747266769409,0.04248066619038582,0.04199450463056564,0.04403645172715187,0.8748914003372192,0.8862426280975342,0.8710537552833557,0.8686445355415344,0.8780497312545776,0.3009486496448517,0.3041795492172241,0.3063511550426483,0.3024390935897827,0.311761736869812,0.5591189861297607,0.2559620141983032,0.20514899492263794,0.5497033596038818,0.5259974002838135,0.6397100687026978
2,506,3895.15380859375,3894.97412109375,3894.92529296875,3895.05224609375,3894.98486328125,30.721179962158203,8.454972267150879,0.04334089905023575,0.044548459351062775,0.0441628023982048,0.04363453760743141,0.047255080193281174,0.8719167113304138,0.8832525610923767,0.8682445883750916,0.8707017302513123,0.879158616065979,0.2917376458644867,0.2954518795013428,0.29538920521736145,0.29302340745925903,0.3078915476799011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,549,,,,,,,,,,,,,,,,,,,,,,,9.964563651010394e-05,9.964563651010394e-05,3.221109182049986e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
